scenario,expected_role,trial,parameter_name,parameter_value,probe_count,maximum_dot_relative_defect,maximum_gamma_scaled_normwise_score,median_gamma_scaled_normwise_score,minimum_dot_signal,maximum_dot_condition_proxy,traditional_dot_gate,fd_relative_error,structure_relative_error,actual_forward_branch_changed,diagnostic_support_changed
vjp_first_probe_blind_fault,fault_needs_multiple_random_tangents,14,relative_fault_magnitude,1e-10,1,2.811512365286594e-16,1.267705892876131e-05,1.267705892876131e-05,0.024680289475447162,40.65973041670065,True,0.0,0.0,False,False
vjp_first_probe_blind_fault,fault_needs_multiple_random_tangents,14,relative_fault_magnitude,1e-10,2,2.230566686763048e-10,4.522607327394972,2.2613100022269506,0.011098017575992198,90.42100625688552,False,0.0,0.0,False,False
vjp_first_probe_blind_fault,fault_needs_multiple_random_tangents,14,relative_fault_magnitude,1e-10,4,3.490486605720508e-10,4.6066356278719,3.304931447581198,0.007223865051250426,138.91371302736542,False,0.0,0.0,False,False
vjp_first_probe_blind_fault,fault_needs_multiple_random_tangents,14,relative_fault_magnitude,1e-10,8,3.490486605720508e-10,4.6066356278719,2.696715475878004,0.005049826809450689,198.7184817506591,False,0.0,0.0,False,False
vjp_first_probe_blind_fault,fault_needs_multiple_random_tangents,14,relative_fault_magnitude,1e-10,16,3.490486605720508e-10,4.6066356278719,1.924537593254942,0.004118241003554129,243.67051753692402,False,0.0,0.0,False,False
jvp_aligned_fault,fault_should_reject_by_adjoint_and_fd,14,relative_fault_magnitude,1e-10,1,1.5005392930328598e-10,6.765904813502481,6.765904813502481,0.024680289479150533,40.65973041068386,False,1.0000001298278015e-10,0.0,False,False
jvp_aligned_fault,fault_should_reject_by_adjoint_and_fd,14,relative_fault_magnitude,1e-10,2,2.7897960701199013e-10,6.765904813502481,6.211191576693091,0.011098017576612797,90.42100625201681,False,1.0000001298278015e-10,0.0,False,False
jvp_aligned_fault,fault_should_reject_by_adjoint_and_fd,14,relative_fault_magnitude,1e-10,4,5.52989578224424e-10,8.874613134237725,7.032044611703794,0.007223865051250424,138.91371302765367,False,1.0000001298278015e-10,0.0,False,False
jvp_aligned_fault,fault_should_reject_by_adjoint_and_fd,14,relative_fault_magnitude,1e-10,8,6.68034004620413e-10,10.396627167751115,7.04350942687247,0.005049826812824126,198.71848161832148,False,1.0000001298278015e-10,0.0,False,False
jvp_aligned_fault,fault_should_reject_by_adjoint_and_fd,14,relative_fault_magnitude,1e-10,16,1.093394181957831e-09,10.396627167751115,7.538511339178967,0.0041182410078389005,243.67051728390572,False,1.0000001298278015e-10,0.0,False,False
self_consistent_wrong_derivative,fault_adjoint_blind_fd_must_reject,14,relative_fault_magnitude,1e-10,1,1.4057561826484138e-16,6.338529464391115e-06,6.338529464391115e-06,0.024680289475357328,40.65973041678155,True,1.7757596439470228e-10,0.0,False,False
self_consistent_wrong_derivative,fault_adjoint_blind_fd_must_reject,14,relative_fault_magnitude,1e-10,2,3.9077327642276835e-15,7.923161830488891e-05,4.2785073884640015e-05,0.01109801757592586,90.42100625727679,True,1.7757596439470228e-10,0.0,False,False
self_consistent_wrong_derivative,fault_adjoint_blind_fd_must_reject,14,relative_fault_magnitude,1e-10,4,3.9077327642276835e-15,7.923161830488891e-05,2.8523382589760008e-05,0.007223865051450522,138.91371302328835,True,1.7757596439470228e-10,0.0,False,False
self_consistent_wrong_derivative,fault_adjoint_blind_fd_must_reject,14,relative_fault_magnitude,1e-10,8,5.152820702976729e-15,7.923161830488891e-05,3.3277279688053343e-05,0.0050498268112880666,198.71848167802753,True,1.7757596439470228e-10,0.0,False,False
self_consistent_wrong_derivative,fault_adjoint_blind_fd_must_reject,14,relative_fault_magnitude,1e-10,16,1.326872065676739e-14,0.00010775500089464893,3.8031176786346686e-05,0.004118241005051205,243.67051744794205,True,1.7757596439470228e-10,0.0,False,False
structure_mismatch,fault_adjoint_and_fd_blind_structure_must_reject,14,relative_fault_magnitude,1e-10,1,1.4057561826484138e-16,6.338529464391115e-06,6.338529464391115e-06,0.024680289475357328,40.65973041678155,True,0.0,9.999999999894022e-11,False,False
structure_mismatch,fault_adjoint_and_fd_blind_structure_must_reject,14,relative_fault_magnitude,1e-10,2,3.9077327642276835e-15,7.923161830488891e-05,4.2785073884640015e-05,0.01109801757592586,90.42100625727679,True,0.0,9.999999999894022e-11,False,False
structure_mismatch,fault_adjoint_and_fd_blind_structure_must_reject,14,relative_fault_magnitude,1e-10,4,3.9077327642276835e-15,7.923161830488891e-05,2.8523382589760008e-05,0.007223865051450522,138.91371302328835,True,0.0,9.999999999894022e-11,False,False
structure_mismatch,fault_adjoint_and_fd_blind_structure_must_reject,14,relative_fault_magnitude,1e-10,8,5.152820702976729e-15,7.923161830488891e-05,3.3277279688053343e-05,0.0050498268112880666,198.71848167802753,True,0.0,9.999999999894022e-11,False,False
structure_mismatch,fault_adjoint_and_fd_blind_structure_must_reject,14,relative_fault_magnitude,1e-10,16,1.326872065676739e-14,0.00010775500089464893,3.8031176786346686e-05,0.004118241005051205,243.67051744794205,True,0.0,9.999999999894022e-11,False,False
vjp_aligned_fault,fault_should_reject_by_adjoint,14,relative_fault_magnitude,1e-08,1,4.0659713860672567e-07,18333.399648296527,18333.399648296527,0.024680299510386323,40.659713894654956,False,0.0,0.0,False,False
vjp_aligned_fault,fault_should_reject_by_adjoint,14,relative_fault_magnitude,1e-08,2,4.0659713860672567e-07,18333.399648296527,9182.247794808103,0.011098017573516712,90.4210062994806,False,0.0,0.0,False,False
vjp_aligned_fault,fault_should_reject_by_adjoint,14,relative_fault_magnitude,1e-08,4,4.0659713860672567e-07,18333.399648296527,147.6478029555081,0.007223865051250426,138.91371306181856,False,0.0,0.0,False,False
vjp_aligned_fault,fault_should_reject_by_adjoint,14,relative_fault_magnitude,1e-08,8,4.0659713860672567e-07,18333.399648296527,160.06360988152142,0.005049826809450689,198.71848179994493,False,0.0,0.0,False,False
vjp_aligned_fault,fault_should_reject_by_adjoint,14,relative_fault_magnitude,1e-08,16,4.0659713860672567e-07,18333.399648296527,189.41564189020806,0.004118241106108433,243.6705115293653,False,0.0,0.0,False,False
vjp_first_probe_blind_fault,fault_needs_multiple_random_tangents,14,relative_fault_magnitude,1e-08,1,1.405756182643297e-16,6.338529465682642e-06,6.338529465682642e-06,0.024680289475447162,40.6597304083488,True,0.0,0.0,False,False
vjp_first_probe_blind_fault,fault_needs_multiple_random_tangents,14,relative_fault_magnitude,1e-08,2,2.2306006816726452e-08,452.2676354909835,226.13382091475648,0.011098017821069173,90.42100424154972,False,0.0,0.0,False,False
vjp_first_probe_blind_fault,fault_needs_multiple_random_tangents,14,relative_fault_magnitude,1e-08,4,3.490483976210969e-08,460.6632158473259,330.49848979097777,0.007223865051250426,138.9137129988314,False,0.0,0.0,False,False
vjp_first_probe_blind_fault,fault_needs_multiple_random_tangents,14,relative_fault_magnitude,1e-08,8,3.490483976210969e-08,460.6632158473259,269.6748674480008,0.005049826809450689,198.71848170984066,False,0.0,0.0,False,False
vjp_first_probe_blind_fault,fault_needs_multiple_random_tangents,14,relative_fault_magnitude,1e-08,16,3.490483976210969e-08,460.6632158473259,192.456787597478,0.004118241025144606,243.670516209394,False,0.0,0.0,False,False
jvp_aligned_fault,fault_should_reject_by_adjoint_and_fd,14,relative_fault_magnitude,1e-08,1,1.5005372323954365e-08,676.5895622634758,676.5895622634758,0.024680289845784097,40.659729806670626,False,1.0000000038329988e-08,0.0,False,False
jvp_aligned_fault,fault_should_reject_by_adjoint_and_fd,14,relative_fault_magnitude,1e-08,2,2.789765606540293e-08,676.5895622634758,621.1156176006033,0.011098017883125363,90.4210037547083,False,1.0000000038329988e-08,0.0,False,False
jvp_aligned_fault,fault_should_reject_by_adjoint_and_fd,14,relative_fault_magnitude,1e-08,4,5.5298978354229216e-08,887.4652496505698,703.2041371130606,0.007223865051250424,138.91371302765367,False,1.0000000038329988e-08,0.0,False,False
jvp_aligned_fault,fault_should_reject_by_adjoint_and_fd,14,relative_fault_magnitude,1e-08,8,6.680304221699976e-08,1039.6710265872393,704.349721728009,0.005049827146794486,198.71846847607304,False,1.0000000038329988e-08,0.0,False,False
jvp_aligned_fault,fault_should_reject_by_adjoint_and_fd,14,relative_fault_magnitude,1e-08,16,1.0934042889395292e-07,1039.6710265872393,753.8612438723925,0.0041182414536263265,243.67049090729478,False,1.0000000038329988e-08,0.0,False,False
self_consistent_wrong_derivative,fault_adjoint_blind_fd_must_reject,14,relative_fault_magnitude,1e-08,1,1.5463318081410612e-15,6.972382411165332e-05,6.972382411165332e-05,0.024680289359997647,40.659730604877545,True,2.661430339284448e-08,0.0,False,False
self_consistent_wrong_derivative,fault_adjoint_blind_fd_must_reject,14,relative_fault_magnitude,1e-08,2,1.5463318081410612e-15,6.972382411165332e-05,3.486191205582666e-05,0.011098017684402859,90.42100536911555,True,2.661430339284448e-08,0.0,False,False
self_consistent_wrong_derivative,fault_adjoint_blind_fd_must_reject,14,relative_fault_magnitude,1e-08,4,5.763308402479594e-15,7.606235357634906e-05,5.070823571756605e-05,0.007223865272511032,138.9137087656555,True,2.661430339284448e-08,0.0,False,False
self_consistent_wrong_derivative,fault_adjoint_blind_fd_must_reject,14,relative_fault_magnitude,1e-08,8,6.8704276127651235e-15,7.606235357634906e-05,5.0708235717566054e-05,0.005049826804822815,198.71848192289437,True,2.661430339284448e-08,0.0,False,False
self_consistent_wrong_derivative,fault_adjoint_blind_fd_must_reject,14,relative_fault_magnitude,1e-08,16,9.05642840170349e-15,0.00014578617768800243,5.70467651822618e-05,0.004118240997354539,243.67051789163168,True,2.661430339284448e-08,0.0,False,False
structure_mismatch,fault_adjoint_and_fd_blind_structure_must_reject,14,relative_fault_magnitude,1e-08,1,1.5463318081410612e-15,6.972382411165332e-05,6.972382411165332e-05,0.024680289359997647,40.659730604877545,True,0.0,9.99999999959916e-09,False,False
structure_mismatch,fault_adjoint_and_fd_blind_structure_must_reject,14,relative_fault_magnitude,1e-08,2,1.5463318081410612e-15,6.972382411165332e-05,3.486191205582666e-05,0.011098017684402859,90.42100536911555,True,0.0,9.99999999959916e-09,False,False
structure_mismatch,fault_adjoint_and_fd_blind_structure_must_reject,14,relative_fault_magnitude,1e-08,4,5.763308402479594e-15,7.606235357634906e-05,5.070823571756605e-05,0.007223865272511032,138.9137087656555,True,0.0,9.99999999959916e-09,False,False
structure_mismatch,fault_adjoint_and_fd_blind_structure_must_reject,14,relative_fault_magnitude,1e-08,8,6.8704276127651235e-15,7.606235357634906e-05,5.0708235717566054e-05,0.005049826804822815,198.71848192289437,True,0.0,9.99999999959916e-09,False,False
structure_mismatch,fault_adjoint_and_fd_blind_structure_must_reject,14,relative_fault_magnitude,1e-08,16,9.05642840170349e-15,0.00014578617768800243,5.70467651822618e-05,0.004118240997354539,243.67051789163168,True,0.0,9.99999999959916e-09,False,False
vjp_aligned_fault,fault_should_reject_by_adjoint,14,relative_fault_magnitude,1e-06,1,4.065807727037995e-05,1833339.9212737037,1833339.9212737037,0.024681292969363843,40.658078270303584,False,0.0,0.0,False,False
vjp_aligned_fault,fault_should_reject_by_adjoint,14,relative_fault_magnitude,1e-06,2,4.065807727037995e-05,1833339.9212737037,918224.754459267,0.011098017573516712,90.42100850113398,False,0.0,0.0,False,False
vjp_aligned_fault,fault_should_reject_by_adjoint,14,relative_fault_magnitude,1e-06,4,4.065807727037995e-05,1833339.9212737037,14764.781638731874,0.007223865051250426,138.91371644421673,False,0.0,0.0,False,False
vjp_aligned_fault,fault_should_reject_by_adjoint,14,relative_fault_magnitude,1e-06,8,4.065807727037995e-05,1833339.9212737037,16006.357960794121,0.005049826809450689,198.71848663852433,False,0.0,0.0,False,False
vjp_aligned_fault,fault_should_reject_by_adjoint,14,relative_fault_magnitude,1e-06,16,4.065807727037995e-05,1833339.9212737037,18941.557201506046,0.004118251280574837,243.66991545513915,False,0.0,0.0,False,False
vjp_first_probe_blind_fault,fault_needs_multiple_random_tangents,14,relative_fault_magnitude,1e-06,1,1.405756182643297e-16,6.338529595878178e-06,6.338529595878178e-06,0.024680289475447162,40.65972957318422,True,0.0,0.0,False,False
vjp_first_probe_blind_fault,fault_needs_multiple_random_tangents,14,relative_fault_magnitude,1e-06,2,2.230596081450757e-06,45226.771079649916,22613.385542994223,0.011098042328766442,90.42080270846523,False,0.0,0.0,False,False
vjp_first_probe_blind_fault,fault_needs_multiple_random_tangents,14,relative_fault_magnitude,1e-06,4,3.4904839078917483e-06,46066.321629294565,33049.854866639536,0.007223865051250426,138.91371014549685,False,0.0,0.0,False,False
vjp_first_probe_blind_fault,fault_needs_multiple_random_tangents,14,relative_fault_magnitude,1e-06,8,3.4904839078917483e-06,46066.321629294565,26967.490149475052,0.005049826809450689,198.71847762809603,False,0.0,0.0,False,False
vjp_first_probe_blind_fault,fault_needs_multiple_random_tangents,14,relative_fault_magnitude,1e-06,16,3.4904839078917483e-06,46066.321629294565,19245.682150015782,0.004118243184191836,243.67038345660788,False,0.0,0.0,False,False
jvp_aligned_fault,fault_should_reject_by_adjoint_and_fd,14,relative_fault_magnitude,1e-06,1,1.5005349820760273e-06,67658.95526922964,67658.95526922964,0.024680326509140454,40.659669405437164,False,1.0000000000036822e-06,0.0,False,False
jvp_aligned_fault,fault_should_reject_by_adjoint_and_fd,14,relative_fault_magnitude,1e-06,2,2.7897576017977697e-06,67658.95526922964,62111.55824217648,0.01109804853438194,90.4207540245528,False,1.0000000000036822e-06,0.0,False,False
jvp_aligned_fault,fault_should_reject_by_adjoint_and_fd,14,relative_fault_magnitude,1e-06,4,5.529897863999327e-06,88746.52814699878,70320.41342131834,0.007223865051250424,138.91371302765367,False,1.0000000000036822e-06,0.0,False,False
jvp_aligned_fault,fault_should_reject_by_adjoint_and_fd,14,relative_fault_magnitude,1e-06,8,6.680259650183169e-06,103967.11111432222,70434.97103503485,0.0050498605438303,198.71715426001677,False,1.0000000000036822e-06,0.0,False,False
jvp_aligned_fault,fault_should_reject_by_adjoint_and_fd,14,relative_fault_magnitude,1e-06,16,1.0933925559849898e-05,103967.11111432222,75386.13394891094,0.004118286032368952,243.66785327503365,False,1.0000000000036822e-06,0.0,False,False
self_consistent_wrong_derivative,fault_adjoint_blind_fd_must_reject,14,relative_fault_magnitude,1e-06,1,1.4057559474003808e-15,6.338529479907415e-05,6.338529479907415e-05,0.024680293605512042,40.65972351299561,True,2.4263872526941995e-06,0.0,False,False
self_consistent_wrong_derivative,fault_adjoint_blind_fd_must_reject,14,relative_fault_magnitude,1e-06,2,1.4057559474003808e-15,6.338529479907415e-05,4.278507398937505e-05,0.011098018517263563,90.4209983663917,True,2.4263872526941995e-06,0.0,False,False
self_consistent_wrong_derivative,fault_adjoint_blind_fd_must_reject,14,relative_fault_magnitude,1e-06,4,3.3750784579574055e-15,8.240088323879637e-05,4.278507398937505e-05,0.007223863910548996,138.91373462258517,True,2.4263872526941995e-06,0.0,False,False
self_consistent_wrong_derivative,fault_adjoint_blind_fd_must_reject,14,relative_fault_magnitude,1e-06,8,1.3053810209589045e-14,0.00012043206011824089,4.278507398937504e-05,0.005049827677032997,198.7184471231841,True,2.4263872526941995e-06,0.0,False,False
self_consistent_wrong_derivative,fault_adjoint_blind_fd_must_reject,14,relative_fault_magnitude,1e-06,16,1.3053810209589045e-14,0.00012043206011824089,4.1200441619398194e-05,0.004118243748790947,243.67035450834686,True,2.4263872526941995e-06,0.0,False,False
structure_mismatch,fault_adjoint_and_fd_blind_structure_must_reject,14,relative_fault_magnitude,1e-06,1,1.4057559474003808e-15,6.338529479907415e-05,6.338529479907415e-05,0.024680293605512042,40.65972351299561,True,0.0,9.999999938049354e-07,False,False
structure_mismatch,fault_adjoint_and_fd_blind_structure_must_reject,14,relative_fault_magnitude,1e-06,2,1.4057559474003808e-15,6.338529479907415e-05,4.278507398937505e-05,0.011098018517263563,90.4209983663917,True,0.0,9.999999938049354e-07,False,False
structure_mismatch,fault_adjoint_and_fd_blind_structure_must_reject,14,relative_fault_magnitude,1e-06,4,3.3750784579574055e-15,8.240088323879637e-05,4.278507398937505e-05,0.007223863910548996,138.91373462258517,True,0.0,9.999999938049354e-07,False,False
structure_mismatch,fault_adjoint_and_fd_blind_structure_must_reject,14,relative_fault_magnitude,1e-06,8,1.3053810209589045e-14,0.00012043206011824089,4.278507398937504e-05,0.005049827677032997,198.7184471231841,True,0.0,9.999999938049354e-07,False,False
structure_mismatch,fault_adjoint_and_fd_blind_structure_must_reject,14,relative_fault_magnitude,1e-06,16,1.3053810209589045e-14,0.00012043206011824089,4.1200441619398194e-05,0.004118243748790947,243.67035450834686,True,0.0,9.999999938049354e-07,False,False
separate_cancellation_residual,numerically_unstable_correct_formula_needs_rejection_or_rewrite,14,component_difference_scale,1e-08,1,3.364289935266571e-07,5433.540554702073,5433.540554702073,8.866737859930108e-11,113.51506691922594,False,5.875082728314871e-07,0.0,False,False
separate_cancellation_residual,numerically_unstable_correct_formula_needs_rejection_or_rewrite,14,component_difference_scale,1e-08,2,3.364289935266571e-07,9980.202585604475,7706.871570153274,8.866737859930108e-11,113.51506691922594,False,5.875082728314871e-07,0.0,False,False
separate_cancellation_residual,numerically_unstable_correct_formula_needs_rejection_or_rewrite,14,component_difference_scale,1e-08,4,3.887416712564511e-07,9980.202585604475,7883.680455670794,8.774798099996347e-11,114.70444448466792,False,5.875082728314871e-07,0.0,False,False
separate_cancellation_residual,numerically_unstable_correct_formula_needs_rejection_or_rewrite,14,component_difference_scale,1e-08,8,9.607208600910468e-07,9980.202585604475,6014.8577387957075,3.323769776602826e-11,302.82131711118006,False,5.875082728314871e-07,0.0,False,False
separate_cancellation_residual,numerically_unstable_correct_formula_needs_rejection_or_rewrite,14,component_difference_scale,1e-08,16,9.607208600910468e-07,13196.778306577986,6014.8577387957075,3.323769776602826e-11,302.82131711118006,False,5.875082728314871e-07,0.0,False,False
paired_cancellation_residual,clean_should_pass,14,component_difference_scale,1e-08,1,1.4576608957322503e-16,2.3542143387979825e-06,2.3542143387979825e-06,8.866737873659145e-11,113.51506672554338,True,1.6741249078145024e-08,0.0,False,False
paired_cancellation_residual,clean_should_pass,14,component_difference_scale,1e-08,2,2.144655735327823e-15,8.475171619672737e-05,4.355296526776268e-05,8.866737873659145e-11,113.51506672554338,True,1.6741249078145024e-08,0.0,False,False
paired_cancellation_residual,clean_should_pass,14,component_difference_scale,1e-08,4,2.144655735327823e-15,8.946014487432333e-05,4.355296526776268e-05,8.774798262157777e-11,114.70444234678213,True,1.6741249078145024e-08,0.0,False,False
paired_cancellation_residual,clean_should_pass,14,component_difference_scale,1e-08,8,1.0887994697695593e-14,8.946014487432333e-05,5.6501144131151573e-05,3.3237664789508276e-11,302.82161750546106,True,1.6741249078145024e-08,0.0,False,False
paired_cancellation_residual,clean_should_pass,14,component_difference_scale,1e-08,16,1.0887994697695593e-14,0.00015066971768307088,6.591800148634351e-05,3.3237664789508276e-11,302.82161750546106,True,1.6741249078145024e-08,0.0,False,False
separate_cancellation_residual,numerically_unstable_correct_formula_needs_rejection_or_rewrite,14,component_difference_scale,1e-06,1,2.4325726572006585e-09,39.287583901558904,39.287583901558904,8.866737943887858e-09,113.51506584624069,False,7.244123085802945e-09,0.0,False,False
separate_cancellation_residual,numerically_unstable_correct_formula_needs_rejection_or_rewrite,14,component_difference_scale,1e-06,2,2.4325726572006585e-09,80.68817800390293,59.98788095273092,8.866737943887858e-09,113.51506584624069,False,7.244123085802945e-09,0.0,False,False
separate_cancellation_residual,numerically_unstable_correct_formula_needs_rejection_or_rewrite,14,component_difference_scale,1e-06,4,7.460518051174703e-09,119.24268442099135,59.98788095273092,8.774798076010857e-09,114.70444480009775,False,7.244123085802945e-09,0.0,False,False
separate_cancellation_residual,numerically_unstable_correct_formula_needs_rejection_or_rewrite,14,component_difference_scale,1e-06,8,1.5110736903643813e-08,119.24268442099135,79.50979993564071,3.3237661678727778e-09,302.82164589994613,False,7.244123085802945e-09,0.0,False,False
separate_cancellation_residual,numerically_unstable_correct_formula_needs_rejection_or_rewrite,14,component_difference_scale,1e-06,16,1.5110736903643813e-08,125.7030614005532,53.316296669654946,3.3237661678727778e-09,302.82164589994613,False,7.244123085802945e-09,0.0,False,False
paired_cancellation_residual,clean_should_pass,14,component_difference_scale,1e-06,1,1.6792253384057314e-15,2.712054917820304e-05,2.712054917820304e-05,8.866737944825475e-09,113.51506583432754,True,1.8798203451692766e-10,0.0,False,False
paired_cancellation_residual,clean_should_pass,14,component_difference_scale,1e-06,2,3.0501770756568576e-15,0.00012053577412534683,7.382816165177493e-05,8.866737944825475e-09,113.51506583432754,True,1.8798203451692766e-10,0.0,False,False
paired_cancellation_residual,clean_should_pass,14,component_difference_scale,1e-06,4,4.147781708638759e-15,0.00012053577412534683,4.67076124735719e-05,8.774798074963745e-09,114.70444481387713,True,1.8798203451692766e-10,0.0,False,False
paired_cancellation_residual,clean_should_pass,14,component_difference_scale,1e-06,8,8.031046266579369e-15,0.00012053577412534683,3.314733788447038e-05,3.323766123912657e-09,302.8216499053059,True,1.8798203451692766e-10,0.0,False,False
paired_cancellation_residual,clean_should_pass,14,component_difference_scale,1e-06,16,8.031046266579369e-15,0.00012053577412534683,2.56138520016362e-05,3.323766123912657e-09,302.8216499053059,True,1.8798203451692766e-10,0.0,False,False
separate_cancellation_residual,numerically_unstable_correct_formula_needs_rejection_or_rewrite,14,component_difference_scale,0.0001,1,1.070178517747837e-11,0.17284058580639294,0.17284058580639294,8.866737944529148e-07,113.51506583799672,True,6.349668949000386e-11,0.0,False,False
separate_cancellation_residual,numerically_unstable_correct_formula_needs_rejection_or_rewrite,14,component_difference_scale,0.0001,2,3.512144694591807e-11,1.3879164033142761,0.7803784945603345,8.866737944529148e-07,113.51506583799672,True,6.349668949000386e-11,0.0,False,False
separate_cancellation_residual,numerically_unstable_correct_formula_needs_rejection_or_rewrite,14,component_difference_scale,0.0001,4,3.512144694591807e-11,1.3879164033142761,0.30141368535055896,8.774798074438196e-07,114.70444482062129,True,6.349668949000386e-11,0.0,False,False
separate_cancellation_residual,numerically_unstable_correct_formula_needs_rejection_or_rewrite,14,component_difference_scale,0.0001,8,1.2450766039207176e-10,2.325437868745094,0.4761057006475192,3.3237661248770363e-07,302.82164981711105,False,6.349668949000386e-11,0.0,False,False
separate_cancellation_residual,numerically_unstable_correct_formula_needs_rejection_or_rewrite,14,component_difference_scale,0.0001,16,1.2450766039207176e-10,2.325437868745094,0.4761057006475192,3.3237661248770363e-07,302.82164981711105,False,6.349668949000386e-11,0.0,False,False
paired_cancellation_residual,clean_should_pass,14,component_difference_scale,0.0001,1,1.074704216619742e-15,1.7357151474069253e-05,1.7357151474069253e-05,8.866737944494851e-07,113.51506583843405,True,1.921871437851646e-12,0.0,False,False
paired_cancellation_residual,clean_should_pass,14,component_difference_scale,0.0001,2,1.3664793298047684e-15,5.400002680821544e-05,3.5678589141142344e-05,8.866737944494851e-07,113.51506583843405,True,1.921871437851646e-12,0.0,False,False
paired_cancellation_residual,clean_should_pass,14,component_difference_scale,0.0001,4,1.0618321174752944e-14,0.00016971436996867712,6.171431635224622e-05,8.774798074436744e-07,114.70444482063851,True,1.921871437851646e-12,0.0,False,False
paired_cancellation_residual,clean_should_pass,14,component_difference_scale,0.0001,8,1.501382965018068e-14,0.00016971436996867712,4.773216655369044e-05,3.323766124887133e-07,302.8216498161865,True,1.921871437851646e-12,0.0,False,False
paired_cancellation_residual,clean_should_pass,14,component_difference_scale,0.0001,16,1.501382965018068e-14,0.00016971436996867712,5.785717158023083e-05,3.323766124887133e-07,302.8216498161865,True,1.921871437851646e-12,0.0,False,False
hard_branch_crossing,fault_branch_must_reject_even_if_local_adjoint_passes,14,none,0.0,1,1.405756182643297e-16,6.338529464367503e-06,6.338529464367503e-06,0.024680289475447162,40.65973041678501,True,1.2105111035093266,0.0,True,False
hard_branch_crossing,fault_branch_must_reject_even_if_local_adjoint_passes,14,none,0.0,2,3.1261862120607768e-15,6.338529464367501e-05,3.486191205402125e-05,0.011098017573516712,90.42100627724214,True,1.2105111035093266,0.0,True,False
hard_branch_crossing,fault_branch_must_reject_even_if_local_adjoint_passes,14,none,0.0,4,3.1261862120607768e-15,6.338529464367501e-05,2.2184853125286256e-05,0.007223865051250426,138.91371302765364,True,1.2105111035093266,0.0,True,False
hard_branch_crossing,fault_branch_must_reject_even_if_local_adjoint_passes,14,none,0.0,8,3.7787351835578254e-15,8.240088303677753e-05,3.090033113879158e-05,0.005049826809450689,198.7184817510714,True,1.2105111035093266,0.0,True,False
hard_branch_crossing,fault_branch_must_reject_even_if_local_adjoint_passes,14,none,0.0,16,1.0530730684359958e-14,0.00013944764821608504,3.803117678620501e-05,0.00411824100333604,243.67051755033367,True,1.2105111035093266,0.0,True,False
clean_general,clean_should_pass,15,none,0.0,1,3.836260880335766e-15,6.815881210779644e-05,6.815881210779644e-05,0.009948206772671178,103.18798370762389,True,0.0,0.0,False,False
clean_general,clean_should_pass,15,none,0.0,2,3.836260880335766e-15,6.815881210779644e-05,3.8726597788520705e-05,0.009948206772671178,103.18798370762389,True,0.0,0.0,False,False
clean_general,clean_should_pass,15,none,0.0,4,3.124659618946861e-14,6.815881210779644e-05,3.756479985486507e-05,0.001124223265008621,913.1063466922608,True,0.0,0.0,False,False
clean_general,clean_should_pass,15,none,0.0,8,1.1895124632978044e-13,8.597304709051593e-05,4.685918332411004e-05,0.0004046916526195699,2536.5865387479616,True,0.0,0.0,False,False
clean_general,clean_should_pass,15,none,0.0,16,1.1895124632978044e-13,8.597304709051593e-05,4.066292767794673e-05,0.0004046916526195699,2536.5865387479616,True,0.0,0.0,False,False
clean_low_bilinear_signal,clean_should_pass_but_signal_relative_can_false_reject,15,none,0.0,1,1.0121951219512195,6.525762185408974e-05,6.525762185408974e-05,3.5561831257524545e-17,2.8436490912569836e+16,False,0.0,0.0,False,False
clean_low_bilinear_signal,clean_should_pass_but_signal_relative_can_false_reject,15,none,0.0,2,1.0121951219512195,6.525762185408974e-05,3.262881092704487e-05,3.5561831257524545e-17,2.8436490912569836e+16,False,0.0,0.0,False,False
clean_low_bilinear_signal,clean_should_pass_but_signal_relative_can_false_reject,15,none,0.0,4,1.0121951219512195,6.525762185408974e-05,6.289891263044792e-06,3.5561831257524545e-17,2.8436490912569836e+16,False,0.0,0.0,False,False
clean_low_bilinear_signal,clean_should_pass_but_signal_relative_can_false_reject,15,none,0.0,8,1.0121951219512195,9.827955098507489e-05,4.717418447283595e-05,3.5561831257524545e-17,2.8436490912569836e+16,False,0.0,0.0,False,False
clean_low_bilinear_signal,clean_should_pass_but_signal_relative_can_false_reject,15,none,0.0,16,1.0121951219512195,0.00011007309710328388,3.695311117038816e-05,3.5561831257524545e-17,2.8436490912569836e+16,False,0.0,0.0,False,False
diagnostic_only_support_flip,clean_current_forward_report_only,15,none,0.0,1,3.836260880335766e-15,6.815881210779644e-05,6.815881210779644e-05,0.009948206772671178,103.18798370762389,True,0.0,0.0,False,True
diagnostic_only_support_flip,clean_current_forward_report_only,15,none,0.0,2,3.836260880335766e-15,6.815881210779644e-05,3.8726597788520705e-05,0.009948206772671178,103.18798370762389,True,0.0,0.0,False,True
diagnostic_only_support_flip,clean_current_forward_report_only,15,none,0.0,4,3.124659618946861e-14,6.815881210779644e-05,3.756479985486507e-05,0.001124223265008621,913.1063466922608,True,0.0,0.0,False,True
diagnostic_only_support_flip,clean_current_forward_report_only,15,none,0.0,8,1.1895124632978044e-13,8.597304709051593e-05,4.685918332411004e-05,0.0004046916526195699,2536.5865387479616,True,0.0,0.0,False,True
diagnostic_only_support_flip,clean_current_forward_report_only,15,none,0.0,16,1.1895124632978044e-13,8.597304709051593e-05,4.066292767794673e-05,0.0004046916526195699,2536.5865387479616,True,0.0,0.0,False,True
