case_id,scenario,expected_role,trial,parameter_name,parameter_value,parameter_value_float_hex,forward_path_id,probe_index,input_dimension,output_dimension,lhs,rhs,absolute_defect,signal_relative_defect,left_action_scale,right_action_scale,maximum_action_scale,normwise_defect,dot_condition_proxy,output_gamma,input_gamma,side_weighted_gamma_scale,side_weighted_gamma_score,contraction_roundoff_envelope,contraction_envelope_ratio,finite,tangent_sha256,candidate_jvp_sha256,candidate_vjp_sha256,candidate_jvp_0,candidate_jvp_1,candidate_jvp_2,candidate_jvp_3,candidate_jvp_4,candidate_jvp_5,candidate_jvp_6,candidate_jvp_7
trial-10__vjp_aligned_fault__relative_fault_magnitude__0x1.19799812dea11p-40,vjp_aligned_fault,vjp_fault_should_be_exposed_by_adjoint_probe,10,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,1,4913,8,-0.005441519044817864,-0.005441519044818163,2.983724378680108e-16,5.483256337256492e-14,0.03608303432112532,1.0128787964826789,1.0128787964826789,2.9457861977577023e-16,186.13897849851702,8.88178419700126e-16,5.454525719986369e-13,5.525093928367624e-13,0.0005400314306623277,3.5556562263587643e-13,0.0008391487221293175,True,821ad27680301ae7f1a4ea1f5148fc58b635da9a803a54c1a08432109fc2707f,f19f1fc08c5abeb0c467a2f0802ea3526b1f803dd14bc39a58309905fa4e736a,313a5fe84b2b6008fd6fd1084e904fb042e63edffad8f528a3f15a7bfdb1eab1,-0.026093451608209202,-0.006495777897030349,-0.002395548706495556,-0.00947232558771178,-0.0002007514090364007,0.006609198658972713,-0.016163249145835237,-0.013359864590064233
trial-10__vjp_aligned_fault__relative_fault_magnitude__0x1.19799812dea11p-40,vjp_aligned_fault,vjp_fault_should_be_exposed_by_adjoint_probe,10,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,2,4913,8,0.016947413730644467,0.016947413730643852,6.140921104957897e-16,3.623515187956867e-14,0.037014944569862214,1.0128787964826789,1.0128787964826789,6.062839034919922e-16,59.76598037794889,8.88178419700126e-16,5.454525719986369e-13,5.525102205393344e-13,0.0011114583724738014,3.5588045975120926e-13,0.0017255572585387026,True,4677d666a14ca19a9d10c210b7e697439fab9ff2f25579dea1fe6b1965515df0,95606ae26c10382bb850639621d7f0dd99bf64ee57194b98bdff7523d13a58b1,313a5fe84b2b6008fd6fd1084e904fb042e63edffad8f528a3f15a7bfdb1eab1,0.02302754962014684,0.0018068177642216036,0.012980598134854268,-0.017047279134516657,-0.008319881674810136,0.015957641170860147,0.006624007895400451,-0.003118270726016521
trial-10__vjp_aligned_fault__relative_fault_magnitude__0x1.19799812dea11p-40,vjp_aligned_fault,vjp_fault_should_be_exposed_by_adjoint_probe,10,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,3,4913,8,-0.001829131721553506,-0.0018291317215424156,1.1090520862788722e-14,6.063270748685826e-12,0.037230191242555694,1.012878796482679,1.012878796482679,1.0949504423729317e-14,553.7484176494559,8.88178419700126e-16,5.454525719986369e-13,5.525104117167841e-13,0.02007296265843711,3.5069336646610734e-13,0.031624552738326636,True,c1802a9b8fbebc22064dcf56fd58af6b373a5dd0140c2ca60779e28638819fd6,004427acc0ce08a27554a3e4e36d169ddb9a229aa5ad7cbb59a3f84afb98cb13,313a5fe84b2b6008fd6fd1084e904fb042e63edffad8f528a3f15a7bfdb1eab1,0.021231191518450137,0.00168118002255324,0.0022800285062995664,0.021520948610092967,0.003001917668552793,0.008206217423892237,0.0017171422135812894,-0.019617477662775707
trial-10__vjp_aligned_fault__relative_fault_magnitude__0x1.19799812dea11p-40,vjp_aligned_fault,vjp_fault_should_be_exposed_by_adjoint_probe,10,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,4,4913,8,-0.009061765986637191,-0.009061765986641494,4.3021142204224816e-15,4.747545044491872e-13,0.04083021119448963,1.0128787964826789,1.0128787964826789,4.247412657232036e-15,111.77498933164085,8.88178419700126e-16,5.454525719986369e-13,5.525136091768158e-13,0.007786440277610819,3.5370964950289895e-13,0.012162840981207729,True,0c67abce968914ed842b2d89e61fd3248b81cc308b9260181690043385780dc8,3c1e515f98a9d8eb9e7c9c99c4c8cdaca52c71f2d537fee69375021c91553a74,313a5fe84b2b6008fd6fd1084e904fb042e63edffad8f528a3f15a7bfdb1eab1,0.001783943335588402,-0.017728290813201538,-0.023776023426357568,-0.02099567524334019,0.006871841039758826,0.01155896325742033,-0.0008798889371519307,0.012724295379558312
trial-10__vjp_aligned_fault__relative_fault_magnitude__0x1.19799812dea11p-40,vjp_aligned_fault,vjp_fault_should_be_exposed_by_adjoint_probe,10,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,5,4913,8,0.002197004670911914,0.0021970046709081483,3.765650985476654e-15,1.7139931632069038e-12,0.038404267229924384,1.012878796482679,1.012878796482679,3.717770574873565e-15,461.02714750363367,8.88178419700126e-16,5.454525719986369e-13,5.525114545057392e-13,0.006815516592041149,3.550379408009072e-13,0.010606334007520337,True,1c55ce3f4dd7cfc910439c0afeda2a9c28b72601f7baf10fe3bb900a96ca2bcb,b798d6511f686e2cc3e96a383af2f54e8dd6a6b90c23f424e17e5b190848004c,313a5fe84b2b6008fd6fd1084e904fb042e63edffad8f528a3f15a7bfdb1eab1,-0.004448651573039224,0.003272241893860418,0.012365299773567418,0.009918689727476816,-0.02815604891049653,0.01938059779902885,-0.0007030808201206732,-0.004923783636538801
trial-10__vjp_aligned_fault__relative_fault_magnitude__0x1.19799812dea11p-40,vjp_aligned_fault,vjp_fault_should_be_exposed_by_adjoint_probe,10,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,6,4913,8,0.0418779831064502,0.04187798310646747,1.7263968032921184e-14,4.122444958495388e-13,0.04860336173759449,1.012878796482679,1.012878796482679,1.7044455953537587e-14,24.186427362263636,8.88178419700126e-16,5.454525719986369e-13,5.525205131213814e-13,0.03124584087456047,3.512395732273758e-13,0.04915154597840635,True,847ca007fc3a7b004b6e7295a3b683b9cb3f9b7eede6dcd46a57e18ea46ff4ff,027a83aabf68110063fc7b49092b12abd2ae3e17bb419456665dbe07ae30c79f,313a5fe84b2b6008fd6fd1084e904fb042e63edffad8f528a3f15a7bfdb1eab1,-0.006551000287684267,-0.008933177606595656,0.03446173175045606,-0.016405791718211247,0.015496672052130865,0.0015913214904997822,0.016645298062766305,0.016219230923745134
trial-10__vjp_aligned_fault__relative_fault_magnitude__0x1.19799812dea11p-40,vjp_aligned_fault,vjp_fault_should_be_exposed_by_adjoint_probe,10,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,7,4913,8,0.009299831026458146,0.009299831026462198,4.052314039881821e-15,4.357406095176533e-13,0.03178667843705271,1.012878796482679,1.012878796482679,4.00078869648953e-15,108.91367742065245,8.88178419700126e-16,5.454525719986369e-13,5.525055769061829e-13,0.007334431016195727,3.592993396857103e-13,0.011278378756349789,True,fd2038722689ad6bf2bf26c4fc277bccb600e11eb36c7abc3535416d1dfba9af,b1f2a4d33acaf726dc9af2602609ed4df27b65bfae4a6279193877d9ee8cf4a9,313a5fe84b2b6008fd6fd1084e904fb042e63edffad8f528a3f15a7bfdb1eab1,-0.008385753289118936,0.0075254112448503215,0.01497741877146765,0.002316270822735654,-0.008985773558937675,-0.016733361878143116,0.000786659787987715,-0.017099231270174143
trial-10__vjp_aligned_fault__relative_fault_magnitude__0x1.19799812dea11p-40,vjp_aligned_fault,vjp_fault_should_be_exposed_by_adjoint_probe,10,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,8,4913,8,0.007314360913600495,0.00731436091358877,1.1724995974127239e-14,1.6030103125381063e-12,0.02440419262114835,1.012878796482679,1.012878796482679,1.157591215735134e-14,138.47809924163138,8.88178419700126e-16,5.454525719986369e-13,5.524990199415976e-13,0.021221749814808073,3.514368285605392e-13,0.033363025788025705,True,ab99229c31da7e2f446dcd4aae737a0d45c7928f9955873b24898ea17ad0ed46,9bad449ec5dbff94676390524e585d231cc6ac2e1f9c05789cd7fa9ec9a3e99c,313a5fe84b2b6008fd6fd1084e904fb042e63edffad8f528a3f15a7bfdb1eab1,0.011498992764501616,-0.011625977959002987,0.001601102077342322,0.010725910702619045,-0.0016995934868494745,0.004819720252822484,0.013575950927574876,0.00037545466073896777
trial-10__vjp_aligned_fault__relative_fault_magnitude__0x1.19799812dea11p-40,vjp_aligned_fault,vjp_fault_should_be_exposed_by_adjoint_probe,10,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,9,4913,8,0.01198718386041362,0.01198718386041732,3.698430450782553e-15,3.0853205338704104e-13,0.045600078167473114,1.0128787964826789,1.0128787964826789,3.651404752104315e-15,84.49680994944018,8.88178419700126e-16,5.454525719986369e-13,5.525178456697261e-13,0.006693775558144293,3.55860984351868e-13,0.010392907942742105,True,c638df804ac1fc299d01216b4c36ec864282307c29b7d23d024e79d2679a2d17,52ec998eef075cd5e5d60b4f32975d4613e365d9474320c29d2ae92ba1d08fd1,313a5fe84b2b6008fd6fd1084e904fb042e63edffad8f528a3f15a7bfdb1eab1,0.02169069859983783,0.007648882726598086,0.009637801663722948,-0.026144312478729625,0.010504935414085962,-0.0023379780942822895,-0.010881378587784447,-0.023232279498071797
trial-10__vjp_aligned_fault__relative_fault_magnitude__0x1.19799812dea11p-40,vjp_aligned_fault,vjp_fault_should_be_exposed_by_adjoint_probe,10,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,10,4913,8,-0.004673998809771535,-0.0046739988097752976,3.7626152193936946e-15,8.050098796611765e-13,0.03255056145673319,1.0128787964826793,1.0128787964826793,3.714773408683985e-15,216.70497526963928,8.88178419700126e-16,5.454525719986369e-13,5.525062553705963e-13,0.00681008618964848,3.5141852684824707e-13,0.01070693470016879,True,943b3854a5ff234ef827337428b376c2a05915f86f4499558516b5f1fede8859,e0ba6cb313e403a155c7c280568743dee367fe53dc38d307117ead155a89a047,313a5fe84b2b6008fd6fd1084e904fb042e63edffad8f528a3f15a7bfdb1eab1,-0.00018688760208540356,-0.01823607267306,-0.014163936779601398,0.009489405336286602,0.006148853587405254,-0.01884226288501705,0.005211743790199813,0.004035135004013116
trial-10__vjp_aligned_fault__relative_fault_magnitude__0x1.19799812dea11p-40,vjp_aligned_fault,vjp_fault_should_be_exposed_by_adjoint_probe,10,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,11,4913,8,0.008108974657474986,0.008108974657459495,1.5491080640472887e-14,1.9103624434431983e-12,0.04182742819369968,1.012878796482679,1.012878796482679,1.5294110898823416e-14,124.90836872316413,8.88178419700126e-16,5.454525719986369e-13,5.525144948834344e-13,0.028037419441350738,3.5069861430469193e-13,0.04417206116193552,True,e8ecdcccc2a43e0499943eed51873733ece219416153b94b8b2ca5e8075e70b3,c35b8e43a0d52e5ea5777e278ceede0aa2930d16d0d9ab4f8973b8bef674d6fc,313a5fe84b2b6008fd6fd1084e904fb042e63edffad8f528a3f15a7bfdb1eab1,-0.02151966814970831,-0.007674756821698033,-0.0031136352512926824,-0.015041713838972076,0.01930391978074051,-0.014072867076928695,0.012098193326933696,-0.01656908783306084
trial-10__vjp_aligned_fault__relative_fault_magnitude__0x1.19799812dea11p-40,vjp_aligned_fault,vjp_fault_should_be_exposed_by_adjoint_probe,10,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,12,4913,8,0.0009083262457693301,0.0009083262457731539,3.823764221921877e-15,4.2096815320657675e-12,0.05222492632483156,1.0128787964826789,1.0128787964826789,3.7751448990740784e-15,1115.1046236922632,8.88178419700126e-16,5.454525719986369e-13,5.525237297168932e-13,0.006920542985332285,3.488820904542931e-13,0.010960047324134074,True,7e9e317c7771ba64da13a2d36453c306e59483feaac784216e00e1886e733081,1b1c1dd5dd845497b6850161cad6e2c2b60558fa51b5d7921938fef2af2107d0,313a5fe84b2b6008fd6fd1084e904fb042e63edffad8f528a3f15a7bfdb1eab1,0.02162457147712392,-0.004575948928232824,-0.0008342342666691526,0.02190406007370335,-0.019409441224129933,0.025115326240735772,0.023169586046837654,-0.014630857683457881
trial-10__vjp_aligned_fault__relative_fault_magnitude__0x1.19799812dea11p-40,vjp_aligned_fault,vjp_fault_should_be_exposed_by_adjoint_probe,10,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,13,4913,8,0.0072700640027115165,0.0072700640027363915,2.4875067283769425e-14,3.42157473089737e-12,0.048349058236691646,1.012878796482679,1.012878796482679,2.4558779757410792e-14,139.32185412692928,8.88178419700126e-16,5.454525719986369e-13,5.525202872544998e-13,0.045021093084879914,3.526090449875062e-13,0.07054574361429329,True,77ad82e418be587e1a634c3d22d4e0ee8f0e94c29aebb77e0eec3dfbd884dea2,cb4bdd47b9a466719caf39bdc482159d4d33bc2273edc4e4fdde07b8473c99ed,313a5fe84b2b6008fd6fd1084e904fb042e63edffad8f528a3f15a7bfdb1eab1,0.0029323879803197193,-0.021175178642402356,-0.0011361080466334183,0.014643663902954388,0.015775205170744596,0.014135312321125039,0.013595412800649978,-0.032115686303720734
trial-10__vjp_aligned_fault__relative_fault_magnitude__0x1.19799812dea11p-40,vjp_aligned_fault,vjp_fault_should_be_exposed_by_adjoint_probe,10,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,14,4913,8,0.004883950746860916,0.004883950746860733,1.8301332671555315e-16,3.7472394010767233e-14,0.04442188559274946,1.0128787964826789,1.0128787964826789,1.8068630457176605e-16,207.38923240241337,8.88178419700126e-16,5.454525719986369e-13,5.52516799224507e-13,0.00033123576870861514,3.547558551274816e-13,0.0005158852886298022,True,82c658ff107ad5d6d658964fa1d8d551ed4363b0fea2e9ccbb5cafba76426b3d,2afd10b126c4136222fcef95b2e2eb2f0f0daf5ba43bc77c949d896507cc07e0,313a5fe84b2b6008fd6fd1084e904fb042e63edffad8f528a3f15a7bfdb1eab1,0.011576697626494492,8.951043318750911e-05,0.00301605722639919,-0.022167589086050463,0.005695273411840351,-0.02368670283885017,-0.02138231179040787,-0.016972863175306274
trial-10__vjp_aligned_fault__relative_fault_magnitude__0x1.19799812dea11p-40,vjp_aligned_fault,vjp_fault_should_be_exposed_by_adjoint_probe,10,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,15,4913,8,0.031221689258239423,0.031221689258238258,1.1657341758564144e-15,3.733731913780983e-14,0.042532764632723034,1.0128787964826793,1.0128787964826793,1.1509118167983576e-15,32.441511671742106,8.88178419700126e-16,5.454525719986369e-13,5.525151213480383e-13,0.0021098683652534815,3.4956514618521606e-13,0.0033348123763996583,True,a6ba4bd44fc315bfd71da38696bd2827f63100b646063a6ded51957b88e8cff1,6f6fee0c9fc6013b706ffb971d92f5c037c503913cc53e531db2249039b1ce47,313a5fe84b2b6008fd6fd1084e904fb042e63edffad8f528a3f15a7bfdb1eab1,0.028198683691009932,-0.013724124640271824,0.020854353558508294,-0.009121697808012284,-0.007559792289663438,-0.0006938845593228424,0.01526663235281721,0.004087453531319836
trial-10__vjp_aligned_fault__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,vjp_aligned_fault,vjp_fault_should_be_exposed_by_adjoint_probe,10,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,0,4913,8,-0.012607406033089729,-0.012607405931801853,1.0128787565621966e-10,8.033998063549064e-09,0.032805656656282246,1.0128787964814308,1.0128787964814308,9.999999605883406e-11,80.33998380182271,8.88178419700126e-16,5.454525719986369e-13,5.525064819399665e-13,183.3243210117221,3.5815496007873524e-13,282.80461516979403,True,549f034e582d3f93ad9cb88a8da9f8b8563cfbe268bcfa11b87ab3c5cda5826d,5afc43d56d427b4177ca8c3362013c9aa406795b9095740c0979f369537738ea,c3cbeab31c0ded211188a3ae2c0769c8dd8c5d31b168bf8dec58e29fec5a6d0f,0.018404726223384137,0.005106221519749687,-0.015133986619473712,0.013337261194635576,0.01047510952693949,-0.006624537980221787,0.006427848971895531,0.010466800392325138
trial-10__vjp_aligned_fault__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,vjp_aligned_fault,vjp_fault_should_be_exposed_by_adjoint_probe,10,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,1,4913,8,-0.005441519044817864,-0.0054415190448474085,2.9544075519361e-14,5.429380155774035e-12,0.03608303432112532,1.0128787964814305,1.0128787964814305,2.916842135701934e-14,186.13897849728718,8.88178419700126e-16,5.454525719986369e-13,5.525093928360814e-13,0.05347253078849674,3.5556562263578373e-13,0.08309035980574495,True,821ad27680301ae7f1a4ea1f5148fc58b635da9a803a54c1a08432109fc2707f,f19f1fc08c5abeb0c467a2f0802ea3526b1f803dd14bc39a58309905fa4e736a,c3cbeab31c0ded211188a3ae2c0769c8dd8c5d31b168bf8dec58e29fec5a6d0f,-0.026093451608209202,-0.006495777897030349,-0.002395548706495556,-0.00947232558771178,-0.0002007514090364007,0.006609198658972713,-0.016163249145835237,-0.013359864590064233
trial-10__vjp_aligned_fault__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,vjp_aligned_fault,vjp_fault_should_be_exposed_by_adjoint_probe,10,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,2,4913,8,0.016947413730644467,0.016947413730583907,6.055919654635034e-14,3.5733591867676333e-12,0.037014944569862214,1.0128787964814305,1.0128787964814305,5.978918381619078e-14,59.76598037787524,8.88178419700126e-16,5.454525719986369e-13,5.525102205386534e-13,0.10960737791838483,3.558804597506931e-13,0.17016724264314542,True,4677d666a14ca19a9d10c210b7e697439fab9ff2f25579dea1fe6b1965515df0,95606ae26c10382bb850639621d7f0dd99bf64ee57194b98bdff7523d13a58b1,c3cbeab31c0ded211188a3ae2c0769c8dd8c5d31b168bf8dec58e29fec5a6d0f,0.02302754962014684,0.0018068177642216036,0.012980598134854268,-0.017047279134516657,-0.008319881674810136,0.015957641170860147,0.006624007895400451,-0.003118270726016521
trial-10__vjp_aligned_fault__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,vjp_aligned_fault,vjp_fault_should_be_exposed_by_adjoint_probe,10,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,3,4913,8,-0.001829131721553506,-0.001829131720445731,1.1077751129601188e-12,6.056289439993259e-10,0.037230191242555694,1.0128787964814308,1.0128787964814308,1.0936897058249632e-12,553.7484176487734,8.88178419700126e-16,5.454525719986369e-13,5.525104117161033e-13,2.0049850454751748,3.5069336646536367e-13,3.158813992193173,True,c1802a9b8fbebc22064dcf56fd58af6b373a5dd0140c2ca60779e28638819fd6,004427acc0ce08a27554a3e4e36d169ddb9a229aa5ad7cbb59a3f84afb98cb13,c3cbeab31c0ded211188a3ae2c0769c8dd8c5d31b168bf8dec58e29fec5a6d0f,0.021231191518450137,0.00168118002255324,0.0022800285062995664,0.021520948610092967,0.003001917668552793,0.008206217423892237,0.0017171422135812894,-0.019617477662775707
trial-10__vjp_aligned_fault__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,vjp_aligned_fault,vjp_fault_should_be_exposed_by_adjoint_probe,10,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,4,4913,8,-0.009061765986637191,-0.009061765987064546,4.2735433247731436e-13,4.7160159850447746e-11,0.04083021119448963,1.0128787964814305,1.0128787964814305,4.219205041727312e-13,111.77498932628482,8.88178419700126e-16,5.454525719986369e-13,5.525136091761349e-13,0.7734729523034768,3.5370964950224125e-13,1.2082065984875159,True,0c67abce968914ed842b2d89e61fd3248b81cc308b9260181690043385780dc8,3c1e515f98a9d8eb9e7c9c99c4c8cdaca52c71f2d537fee69375021c91553a74,c3cbeab31c0ded211188a3ae2c0769c8dd8c5d31b168bf8dec58e29fec5a6d0f,0.001783943335588402,-0.017728290813201538,-0.023776023426357568,-0.02099567524334019,0.006871841039758826,0.01155896325742033,-0.0008798889371519307,0.012724295379558312
trial-10__vjp_aligned_fault__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,vjp_aligned_fault,vjp_fault_should_be_exposed_by_adjoint_probe,10,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,5,4913,8,0.002197004670911914,0.0021970046705339745,3.7793943322150803e-13,1.7202486559331535e-10,0.038404267229924384,1.0128787964814308,1.0128787964814308,3.731339174384986e-13,461.02714750306546,8.88178419700126e-16,5.454525719986369e-13,5.525114545050583e-13,0.6840390912077424,3.550379408005285e-13,1.0645043523217321,True,1c55ce3f4dd7cfc910439c0afeda2a9c28b72601f7baf10fe3bb900a96ca2bcb,b798d6511f686e2cc3e96a383af2f54e8dd6a6b90c23f424e17e5b190848004c,c3cbeab31c0ded211188a3ae2c0769c8dd8c5d31b168bf8dec58e29fec5a6d0f,-0.004448651573039224,0.003272241893860418,0.012365299773567418,0.009918689727476816,-0.02815604891049653,0.01938059779902885,-0.0007030808201206732,-0.004923783636538801
trial-10__vjp_aligned_fault__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,vjp_aligned_fault,vjp_fault_should_be_exposed_by_adjoint_probe,10,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,6,4913,8,0.0418779831064502,0.04187798310818096,1.7307544286637722e-12,4.1328504865977306e-11,0.04860336173759449,1.0128787964814308,1.0128787964814308,1.708747813337706e-12,24.18642736124421,8.88178419700126e-16,5.454525719986369e-13,5.525205131207005e-13,3.1324708993848365,3.5123957322689755e-13,4.927561017009096,True,847ca007fc3a7b004b6e7295a3b683b9cb3f9b7eede6dcd46a57e18ea46ff4ff,027a83aabf68110063fc7b49092b12abd2ae3e17bb419456665dbe07ae30c79f,c3cbeab31c0ded211188a3ae2c0769c8dd8c5d31b168bf8dec58e29fec5a6d0f,-0.006551000287684267,-0.008933177606595656,0.03446173175045606,-0.016405791718211247,0.015496672052130865,0.0015913214904997822,0.016645298062766305,0.016219230923745134
trial-10__vjp_aligned_fault__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,vjp_aligned_fault,vjp_fault_should_be_exposed_by_adjoint_probe,10,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,7,4913,8,0.009299831026458146,0.009299831026864361,4.06214992199061e-13,4.3679825044737954e-11,0.03178667843705271,1.0128787964814308,1.0128787964814308,4.010499514948709e-13,108.91367741580835,8.88178419700126e-16,5.454525719986369e-13,5.52505576905502e-13,0.7352233338063447,3.5929933968563223e-13,1.1305753930816502,True,fd2038722689ad6bf2bf26c4fc277bccb600e11eb36c7abc3535416d1dfba9af,b1f2a4d33acaf726dc9af2602609ed4df27b65bfae4a6279193877d9ee8cf4a9,c3cbeab31c0ded211188a3ae2c0769c8dd8c5d31b168bf8dec58e29fec5a6d0f,-0.008385753289118936,0.0075254112448503215,0.01497741877146765,0.002316270822735654,-0.008985773558937675,-0.016733361878143116,0.000786659787987715,-0.017099231270174143
trial-10__vjp_aligned_fault__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,vjp_aligned_fault,vjp_fault_should_be_exposed_by_adjoint_probe,10,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,8,4913,8,0.007314360913600495,0.0073143609124284555,1.17203989569159e-12,1.602381820552868e-10,0.02440419262114835,1.0128787964814308,1.0128787964814308,1.1571373591421382e-12,138.47809924146074,8.88178419700126e-16,5.454525719986369e-13,5.524990199409167e-13,2.121342940693227,3.5143682856012815e-13,3.3349945152121783,True,ab99229c31da7e2f446dcd4aae737a0d45c7928f9955873b24898ea17ad0ed46,9bad449ec5dbff94676390524e585d231cc6ac2e1f9c05789cd7fa9ec9a3e99c,c3cbeab31c0ded211188a3ae2c0769c8dd8c5d31b168bf8dec58e29fec5a6d0f,0.011498992764501616,-0.011625977959002987,0.001601102077342322,0.010725910702619045,-0.0016995934868494745,0.004819720252822484,0.013575950927574876,0.00037545466073896777
trial-10__vjp_aligned_fault__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,vjp_aligned_fault,vjp_fault_should_be_exposed_by_adjoint_probe,10,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,9,4913,8,0.01198718386041362,0.011987183860783693,3.700720285770842e-13,3.0872307697538714e-11,0.045600078167473114,1.0128787964814305,1.0128787964814305,3.6536654717489575e-13,84.4968099467535,8.88178419700126e-16,5.454525719986369e-13,5.525178456690451e-13,0.6697919922006558,3.5586098435135934e-13,1.0399342576192439,True,c638df804ac1fc299d01216b4c36ec864282307c29b7d23d024e79d2679a2d17,52ec998eef075cd5e5d60b4f32975d4613e365d9474320c29d2ae92ba1d08fd1,c3cbeab31c0ded211188a3ae2c0769c8dd8c5d31b168bf8dec58e29fec5a6d0f,0.02169069859983783,0.007648882726598086,0.009637801663722948,-0.026144312478729625,0.010504935414085962,-0.0023379780942822895,-0.010881378587784447,-0.023232279498071797
trial-10__vjp_aligned_fault__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,vjp_aligned_fault,vjp_fault_should_be_exposed_by_adjoint_probe,10,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,10,4913,8,-0.004673998809771535,-0.0046739988101470635,3.7552860127076926e-13,8.034417990340772e-11,0.03255056145673319,1.012878796481431,1.012878796481431,3.7075373931737134e-13,216.70497525213568,8.88178419700126e-16,5.454525719986369e-13,5.525062553699155e-13,0.6796820807383336,3.514185268467882e-13,1.0686078637922598,True,943b3854a5ff234ef827337428b376c2a05915f86f4499558516b5f1fede8859,e0ba6cb313e403a155c7c280568743dee367fe53dc38d307117ead155a89a047,c3cbeab31c0ded211188a3ae2c0769c8dd8c5d31b168bf8dec58e29fec5a6d0f,-0.00018688760208540356,-0.01823607267306,-0.014163936779601398,0.009489405336286602,0.006148853587405254,-0.01884226288501705,0.005211743790199813,0.004035135004013116
trial-10__vjp_aligned_fault__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,vjp_aligned_fault,vjp_fault_should_be_exposed_by_adjoint_probe,10,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,11,4913,8,0.008108974657474986,0.008108974655925128,1.5498574645889107e-12,1.9112866053419303e-10,0.04182742819369968,1.0128787964814308,1.0128787964814308,1.530150961766455e-12,124.90836872301018,8.88178419700126e-16,5.454525719986369e-13,5.525144948827536e-13,2.805098289625503,3.506986143041788e-13,4.419342995306621,True,e8ecdcccc2a43e0499943eed51873733ece219416153b94b8b2ca5e8075e70b3,c35b8e43a0d52e5ea5777e278ceede0aa2930d16d0d9ab4f8973b8bef674d6fc,c3cbeab31c0ded211188a3ae2c0769c8dd8c5d31b168bf8dec58e29fec5a6d0f,-0.02151966814970831,-0.007674756821698033,-0.0031136352512926824,-0.015041713838972076,0.01930391978074051,-0.014072867076928695,0.012098193326933696,-0.01656908783306084
trial-10__vjp_aligned_fault__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,vjp_aligned_fault,vjp_fault_should_be_exposed_by_adjoint_probe,10,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,12,4913,8,0.0009083262457693301,0.0009083262461519905,3.8266037474116166e-13,4.2128076378091467e-10,0.05222492632483156,1.0128787964814305,1.0128787964814305,3.7779483198824876e-13,1115.1046232258109,8.88178419700126e-16,5.454525719986369e-13,5.525237297162122e-13,0.6925682177265111,3.4888209045323423e-13,1.0968186250089418,True,7e9e317c7771ba64da13a2d36453c306e59483feaac784216e00e1886e733081,1b1c1dd5dd845497b6850161cad6e2c2b60558fa51b5d7921938fef2af2107d0,c3cbeab31c0ded211188a3ae2c0769c8dd8c5d31b168bf8dec58e29fec5a6d0f,0.02162457147712392,-0.004575948928232824,-0.0008342342666691526,0.02190406007370335,-0.019409441224129933,0.025115326240735772,0.023169586046837654,-0.014630857683457881
